X,C001,,,C002,,,C003,,,C004,,,C005,,,C006,,,C007,,,C008,,,C009,,,C010,,,C011,,,C012,,,C013,,,C014,,,C015,,,C016,,,C017,,,C018,,,C019,,,C020,,,C021,,,C022,,,C023,,,C024,,,C025,,,C026,,,C027,,,C028,,,C029,,,C030,,,C031,,,C032,,,C033,,,C034,,,C035,,,C036,,,C037,,,C038,,,C039,,,C040,,,C041,,,C042,,,C043,,,C044,,,C045,,,C046,,,C047,,,C048,,,C049,,,C050,,,C051,,,C052,,,C053,,,C054,,,C055,,,C056,,,C057,,,C058,,,C059,,,C060,,,C061,,,C062,,,C063,,,C064,,,C065,,,C066,,,C067,,,C068,,,C069,,,C070,,,C071,,,C072,,,C073,,,C074,,
403,,,,3.0143,3454.726,7.45,4.2362,198.716,0.43,4.9,495.021,1.07,,,,,,,,,,11.6198,1046.776,2.26,,,,12.1525,231.326,0.5,12.6591,365.615,0.79,13.2785,2258.85,4.87,,,,14.2503,140.456,0.3,,,,14.9205,145.926,0.31,,,,15.2807,151.619,0.33,15.9177,157.897,0.34,16.5427,3627.649,7.82,,,,,,,,,,,,,,,,17.9344,513.15,1.11,18.1966,322.518,0.7,,,,,,,,,,18.9047,89.945,0.19,19.5276,165.316,0.36,19.8929,148.084,0.32,,,,,,,20.3026,137.953,0.3,20.5554,2371.966,5.11,20.8069,16221.829,34.96,21.1797,310.061,0.67,21.3113,1252.295,2.7,,,,21.57,232.001,0.5,,,,,,,21.8867,130.58,0.28,,,,22.6542,155.428,0.33,22.995,119.162,0.26,23.1575,112.124,0.24,23.318,76.726,0.17,,,,,,,,,,23.7689,701.811,1.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,,,,3.0186,4227.835,12.94,4.2405,370.595,1.13,,,,5.0533,481.259,1.47,,,,,,,11.62,764.632,2.34,,,,12.1919,215.325,0.66,12.659,117.883,0.36,13.2517,576.622,1.76,,,,,,,14.4488,5840.044,17.87,,,,,,,15.2745,170.993,0.52,15.9201,174.23,0.53,16.5272,2285.747,6.99,16.6565,106.464,0.33,,,,,,,,,,,,,17.9444,834.81,2.55,18.197,306.896,0.94,,,,,,,,,,18.9052,139.194,0.43,19.4446,415.284,1.27,19.8741,209.966,0.64,,,,,,,20.4955,2047.588,6.26,20.5779,499.298,1.53,20.9235,411.752,1.26,21.2458,508.518,1.56,,,,,,,21.5695,321.14,0.98,,,,,,,21.987,170.317,0.52,,,,22.6943,213.051,0.65,22.9966,117.809,0.36,23.1602,193.411,0.59,23.3186,95.808,0.29,23.4559,79.793,0.24,,,,,,,23.7542,208.39,0.64,,,,,,,,,,,,,,,,,,,25.1169,100.679,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,,,,3.0145,3689.593,17.47,4.2358,188.875,0.89,,,,,,,,,,,,,11.6038,193.627,0.92,,,,,,,,,,13.2559,975.169,4.62,,,,,,,,,,,,,,,,15.282,429.666,2.03,15.9169,117.4,0.56,16.5311,2650.747,12.55,,,,,,,,,,,,,,,,17.912,260.09,1.23,18.1822,121.834,0.58,18.3902,156.445,0.74,,,,,,,,,,,,,,,,,,,,,,20.4226,553.133,2.62,20.6593,3627.05,17.18,20.9482,652.815,3.09,21.1392,70.108,0.33,21.3284,144.222,0.68,,,,21.5534,154.991,0.73,,,,,,,,,,,,,,,,,,,,,,23.3223,110.449,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.1231,538.04,2.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,,,,3.0154,4760.549,9.61,4.2362,361.391,0.73,4.8277,827.053,1.67,,,,,,,,,,11.612,328.121,0.66,,,,12.1661,217.054,0.44,12.6782,1464.645,2.96,13.3049,4388.7,8.86,,,,,,,,,,,,,,,,,,,15.925,248.374,0.5,16.5535,3707.206,7.49,16.6714,97.408,0.2,,,,17.2354,638.986,1.29,,,,,,,17.9309,808.113,1.63,18.2004,247.634,0.5,,,,18.5946,93.599,0.19,,,,18.9095,98.976,0.2,19.4937,217.065,0.44,19.8897,262.657,0.53,,,,,,,20.2654,150.364,0.3,20.5294,2229.733,4.5,20.9391,141.912,0.29,21.1956,915.328,1.85,21.3104,869.657,1.76,,,,21.5719,305.528,0.62,,,,,,,22.0218,326.838,0.66,,,,,,,23.0446,225.452,0.46,23.1607,155.49,0.31,23.3193,63.876,0.13,23.459,57.421,0.12,,,,,,,23.7623,312.531,0.63,,,,,,,,,,,,,,,,,,,25.1207,208.465,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,,,,3.0206,10309.772,17.65,3.664,221.019,0.38,4.8972,607.244,1.04,,,,,,,,,,11.6548,2823.459,4.83,,,,12.1426,183.122,0.31,12.6619,152.907,0.26,13.2521,486.065,0.83,13.7184,161.066,0.28,,,,14.4487,5731.926,9.81,,,,,,,15.34,865.555,1.48,15.7475,230.349,0.39,,,,16.6803,152.163,0.26,,,,,,,17.3836,3770.515,6.45,,,,18.0161,2218.671,3.8,18.166,945.009,1.62,18.4278,399.637,0.68,18.6111,88.794,0.15,,,,18.9207,177.79,0.3,19.4381,457.732,0.78,,,,,,,,,,20.4848,1803.284,3.09,20.5773,457.542,0.78,20.8283,150.681,0.26,21.2537,398.834,0.68,21.3515,374.072,0.64,,,,21.5803,354.699,0.61,,,,,,,21.9242,526.153,0.9,,,,,,,23.001,84.385,0.14,23.1656,190.908,0.33,23.3376,131.49,0.23,23.4618,101.614,0.17,,,,,,,23.7369,88.665,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,,,,3.0156,16522.994,23.32,3.6574,204.346,0.29,,,,,,,7.2589,151.191,0.21,,,,11.6681,4862.218,6.86,,,,,,,12.6525,138.463,0.2,13.2453,612.152,0.86,13.7089,270.422,0.38,,,,,,,14.9333,173.1,0.24,,,,15.3531,1471.388,2.08,15.7568,839.99,1.19,16.5375,3496.648,4.93,16.7321,258.49,0.36,,,,,,,17.4662,12346.663,17.42,17.8754,89.138,0.13,18.0225,2352.296,3.32,18.1666,944.198,1.33,18.4439,731.996,1.03,,,,,,,18.9628,138.095,0.19,19.4626,410.181,0.58,,,,,,,20.056,100.329,0.14,20.4252,729.091,1.03,20.6357,2225.361,3.14,20.8054,124.504,0.18,21.2482,366.574,0.52,21.3624,966.293,1.36,,,,21.5773,129.423,0.18,,,,,,,21.9243,695.232,0.98,,,,,,,,,,23.1636,246.601,0.35,23.2735,75.153,0.11,23.4593,131.711,0.19,,,,,,,23.7333,87.807,0.12,,,,,,,,,,,,,,,,24.979,73.219,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,,,,3.0162,2230.523,9.89,3.8828,806.021,3.58,,,,,,,,,,,,,11.6183,449.316,1.99,,,,,,,,,,13.253,187.952,0.83,,,,,,,,,,,,,,,,15.2763,138.055,0.61,,,,16.5331,2167.523,9.62,,,,,,,,,,,,,17.8711,721.512,3.2,17.937,410.511,1.82,18.201,181.719,0.81,18.4161,356.952,1.58,,,,,,,18.982,600.023,2.66,19.3705,228.935,1.02,19.8846,207.937,0.92,,,,,,,20.4484,1158.018,5.14,20.6357,1161.845,5.15,20.951,237.896,1.06,21.2605,566.826,2.51,21.3639,730.539,3.24,,,,21.572,72.908,0.32,,,,,,,21.917,219.959,0.98,,,,,,,23.0103,74.662,0.33,23.1738,225.009,1,23.3368,138.348,0.61,23.4709,149.609,0.66,,,,,,,23.7664,238.702,1.06,,,,,,,,,,,,,,,,24.9512,109.249,0.48,25.1282,171.704,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,,,,3.0193,3788.424,17.6,4.241,131.164,0.61,,,,,,,,,,,,,11.6181,572.795,2.66,,,,,,,,,,13.2499,264.369,1.23,,,,,,,,,,,,,,,,15.3173,1095.703,5.09,,,,16.5116,1205.618,5.6,,,,,,,,,,,,,,,,17.9689,1447.886,6.73,18.201,191.413,0.89,18.4178,464.044,2.16,,,,,,,,,,19.5927,142.008,0.66,,,,,,,,,,20.4019,182.068,0.85,20.6034,995.598,4.63,20.7961,91.385,0.42,21.0489,187.664,0.87,21.4037,4172.314,19.38,,,,,,,,,,,,,21.9809,124.073,0.58,,,,,,,,,,,,,23.3345,174.228,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,,,,3.0182,1321.569,1.75,3.3825,307.897,0.41,,,,5.1002,500.823,0.66,,,,,,,11.6047,172.397,0.23,,,,,,,12.6569,115.888,0.15,13.252,652.968,0.86,,,,,,,,,,,,,,,,15.3811,2266.636,3,15.9282,155.645,0.21,16.5639,4366.584,5.78,,,,,,,,,,,,,17.8886,32882.307,43.55,18.0307,120.759,0.16,,,,,,,18.5444,3899.306,5.16,18.6462,170.304,0.23,,,,,,,19.9108,172.083,0.23,,,,,,,20.4358,753.792,1,20.665,3246.678,4.3,,,,21.2005,262.225,0.35,,,,21.5037,16826.43,22.28,,,,,,,21.7026,275.445,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.121,270.631,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,,,,3.0108,5089.097,13.79,4.2306,327.76,0.89,,,,5.019,74.562,0.2,,,,,,,11.6057,340.003,0.92,,,,,,,12.6544,197.587,0.54,13.2522,875.251,2.37,,,,,,,,,,,,,,,,15.2865,196.584,0.53,15.9278,536.763,1.45,16.5558,4672.983,12.66,16.6537,102.443,0.28,,,,,,,,,,17.834,107.428,0.29,17.9449,725.182,1.96,18.2117,549.156,1.49,18.4047,118.574,0.32,18.5971,192.484,0.52,,,,18.9102,102.711,0.28,19.4415,298.412,0.81,19.8736,179.259,0.49,,,,,,,20.4893,1393.843,3.78,20.5846,830.618,2.25,,,,21.1681,220.338,0.6,21.3402,233.074,0.63,,,,21.5763,612.669,1.66,,,,,,,22.0087,221.082,0.6,,,,,,,22.9961,124.268,0.34,23.1598,136.712,0.37,23.3204,110.943,0.3,23.4558,59.092,0.16,,,,,,,23.7599,246.525,0.67,,,,,,,,,,,,,,,,,,,25.1197,273.616,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,,,,3.0102,9527.422,17.54,4.2308,571.353,1.05,4.8604,204.378,0.38,,,,,,,,,,11.6117,837.94,1.54,11.9608,102.25,0.19,12.1594,168.177,0.31,12.6611,696.876,1.28,13.2843,3049.809,5.61,,,,,,,,,,,,,,,,15.4463,299.342,0.55,15.7472,349.685,0.64,16.4858,287.448,0.53,16.6758,139.472,0.26,,,,,,,17.3751,4346.766,8,,,,17.9319,264.266,0.49,18.2028,419.542,0.77,18.4186,309.451,0.57,,,,,,,18.9075,143.758,0.26,19.4844,186.708,0.34,,,,,,,,,,20.2633,211.434,0.39,20.5337,2777.569,5.11,20.7754,12617.542,23.23,21.1785,223.775,0.41,21.3422,557.966,1.03,,,,,,,,,,,,,21.9169,149.087,0.27,,,,,,,22.9975,111.69,0.21,23.1621,249.838,0.46,23.3303,129.9,0.24,23.4583,97.263,0.18,,,,,,,23.737,118.259,0.22,,,,,,,,,,,,,,,,24.9301,68.909,0.13,25.1211,433.714,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blank_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cocktail_6_May2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.3004,2470.557,3.13,,,,,,,,,,,,,,,,,,,15.731,1451.806,1.84,16.5366,1590.666,2.01,,,,,,,,,,,,,17.9016,1956.935,2.48,,,,,,,,,,18.6182,445.608,0.56,,,,,,,,,,,,,,,,,,,,,,20.6478,2262.13,2.86,,,,,,,,,,,,,,,,,,,21.7285,82.471,0.1,,,,22.3657,1695.858,2.15,,,,,,,,,,,,,,,,,,,,,,23.7471,284.371,0.36,,,,,,,,,,,,,,,,24.923,114.35,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,,,,3.0207,3652.321,7.81,4.2438,437.621,0.94,,,,,,,,,,,,,11.627,876.938,1.87,,,,12.1736,111.854,0.24,12.6682,266.858,0.57,13.2808,1813.982,3.88,,,,14.2613,160.57,0.34,,,,,,,,,,,,,15.9456,673.462,1.44,,,,16.6154,9051.416,19.35,,,,,,,,,,17.8833,676.328,1.45,17.9772,1048.554,2.24,18.2201,343.95,0.74,,,,18.6119,254.786,0.54,,,,18.9307,141.577,0.3,19.4833,184.009,0.39,19.9052,764.223,1.63,,,,,,,20.2635,180.583,0.39,20.6177,731.508,1.56,20.9454,154.574,0.33,21.1823,128.236,0.27,21.3097,553.988,1.18,,,,,,,21.5972,814.098,1.74,,,,22.0199,177.039,0.38,,,,22.6618,157.452,0.34,23.0003,88.868,0.19,23.1657,179.878,0.38,23.3236,83.223,0.18,23.4646,150.573,0.32,,,,,,,23.7571,136.533,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,,,,3.0165,2315.351,10.64,4.239,125.069,0.57,,,,5.1003,1068.185,4.91,,,,,,,11.6051,261.924,1.2,,,,,,,,,,13.2388,97.543,0.45,,,,,,,,,,,,,,,,15.2786,335.659,1.54,15.9155,101.324,0.47,16.5305,2787.727,12.81,,,,,,,,,,,,,,,,17.929,549.442,2.52,18.1968,366.918,1.69,18.3897,126.632,0.58,,,,,,,,,,19.5849,155.408,0.71,,,,,,,,,,20.4442,1295.976,5.96,20.6208,1310.44,6.02,20.941,492.162,2.26,21.0278,443.872,2.04,21.3313,117.758,0.54,,,,21.5562,201.962,0.93,,,,,,,,,,,,,22.6504,115.926,0.53,,,,,,,23.3226,113.597,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.1239,529.513,2.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,,,,3.0182,3650.021,13.88,,,,,,,5.0818,780.017,2.97,,,,,,,,,,,,,,,,,,,13.238,220.66,0.84,,,,,,,,,,,,,,,,15.295,787.66,2.99,15.9132,176.711,0.67,16.5179,2058.949,7.83,,,,,,,,,,,,,,,,17.9301,560.755,2.13,18.1953,346.072,1.32,18.4005,329.688,1.25,,,,,,,,,,19.4768,191.543,0.73,19.8645,212.398,0.81,,,,,,,20.4199,103.98,0.4,20.6951,6099.802,23.19,20.8094,121.537,0.46,,,,21.3444,844.912,3.21,,,,21.5647,282.654,1.07,,,,,,,21.8963,258.453,0.98,22.3079,109.197,0.42,22.7754,180.294,0.69,,,,,,,23.2706,57.99,0.22,,,,,,,,,,23.7596,292.308,1.11,23.8407,68.205,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,,,,3.0176,3617.929,8.59,4.2376,281.311,0.67,,,,,,,,,,,,,11.6095,632.93,1.5,,,,12.1623,174.037,0.41,12.6519,250.07,0.59,13.2611,1499.607,3.56,,,,,,,,,,,,,,,,15.3172,120.835,0.29,15.9232,427.842,1.02,,,,16.6022,9124.639,21.66,,,,,,,,,,,,,17.9356,744.193,1.77,18.1843,194.346,0.46,,,,18.5849,158.924,0.38,,,,18.8978,113.829,0.27,19.4687,322.829,0.77,19.8767,538.108,1.28,,,,,,,20.2275,185.31,0.44,20.5863,510.453,1.21,20.9134,154.557,0.37,21.1629,206.106,0.49,21.2827,571.965,1.36,,,,21.5858,1061.304,2.52,,,,,,,21.9907,252.95,0.6,,,,22.6837,151.162,0.36,,,,,,,23.3126,83.006,0.2,,,,,,,,,,23.7526,90.872,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,,,,3.018,959.687,3.9,4.241,108.057,0.44,,,,5.0943,621.247,2.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.2761,344.822,1.4,15.9157,134.024,0.54,16.5018,1209.591,4.91,16.6492,96.856,0.39,,,,,,,,,,,,,17.9197,334.93,1.36,18.1898,319.679,1.3,18.3986,286.009,1.16,,,,,,,18.9,137.459,0.56,19.5948,173.763,0.71,19.8693,311.468,1.27,,,,,,,20.4918,1995.71,8.11,20.5926,1109.328,4.51,20.9418,211.358,0.86,21.0599,706.024,2.87,21.356,1554.343,6.31,,,,21.5699,336.343,1.37,,,,,,,,,,,,,22.659,322.458,1.31,22.9929,60.294,0.24,23.1557,92.71,0.38,,,,,,,,,,,,,23.7585,223.584,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,,,,3.0175,1991.113,6.83,,,,,,,,,,,,,,,,11.6037,275.235,0.94,,,,12.1702,107.299,0.37,12.6546,288.732,0.99,13.2619,1916.415,6.57,,,,,,,,,,,,,,,,15.2932,140.078,0.48,15.9182,204.613,0.7,16.5551,4410.158,15.12,16.7207,220.658,0.76,,,,,,,,,,,,,17.9395,1276.056,4.38,18.1884,126.147,0.43,,,,,,,,,,,,,,,,19.8668,246.236,0.84,,,,,,,20.4351,580.051,1.99,20.6937,6137.343,21.05,20.9347,243.128,0.83,21.2667,233.994,0.8,21.325,108.547,0.37,,,,21.5568,349.061,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.1157,163.999,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,,,,3.0166,1777.491,10.02,,,,,,,,,,,,,,,,11.6055,517.535,2.92,,,,12.1606,102.774,0.58,12.6497,161.647,0.91,13.2559,1202.538,6.78,,,,,,,,,,,,,,,,15.2548,140.161,0.79,,,,16.4873,799.86,4.51,,,,,,,,,,,,,17.8992,161.416,0.91,,,,18.1725,138.459,0.78,,,,,,,,,,,,,,,,,,,,,,,,,20.4299,766.846,4.32,20.675,5336.71,30.1,20.9289,222.916,1.26,21.2582,191.608,1.08,21.3182,81.635,0.46,,,,21.5411,75.642,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.7486,66.572,0.38,,,,,,,,,,,,,,,,,,,25.1134,186.579,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,,,,3.0167,1848.741,7.78,4.2375,152.221,0.64,,,,5.0316,379.38,1.6,,,,,,,11.604,409.576,1.72,,,,,,,12.6505,292.679,1.23,13.2428,557.066,2.35,,,,,,,,,,,,,,,,15.2908,277.767,1.17,15.9125,112.827,0.48,16.5573,4890.814,20.59,16.665,147.877,0.62,,,,17.2102,424.553,1.79,,,,,,,17.9227,812.063,3.42,18.1792,134.014,0.56,18.3835,149.956,0.63,,,,,,,,,,19.5746,106.554,0.45,,,,,,,,,,20.4241,1321.156,5.56,20.6031,1377.346,5.8,20.8922,103.718,0.44,21.2562,169.705,0.71,21.3399,683.069,2.88,,,,21.5526,383.181,1.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.7487,90.223,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,,,,3.0188,2050.4,5.4,4.2405,210.689,0.55,,,,,,,,,,,,,11.6065,311.311,0.82,,,,,,,12.6526,107.488,0.28,13.2523,786.856,2.07,,,,,,,14.4677,8185.398,21.55,,,,,,,15.2701,117.442,0.31,15.9152,116.891,0.31,16.5293,2642.324,6.96,16.6504,121.353,0.32,,,,,,,,,,,,,17.9278,432.274,1.14,18.1927,340.501,0.9,,,,,,,,,,18.9009,138.18,0.36,19.4474,247.092,0.65,19.8714,272.949,0.72,,,,,,,20.2362,224.112,0.59,20.5957,2316.296,6.1,20.9277,291.307,0.77,21.2472,279.364,0.74,21.3355,135.53,0.36,,,,21.5717,327.346,0.86,,,,,,,,,,22.3121,83.391,0.22,22.6589,254.642,0.67,23.0516,94.699,0.25,23.1589,116.176,0.31,23.3188,102.437,0.27,23.4548,84.812,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,,,,3.0165,10862.413,22.17,3.9082,839.002,1.71,,,,,,,,,,,,,11.6072,690.377,1.41,,,,,,,12.6504,137.263,0.28,13.2476,920.035,1.88,13.6961,121.592,0.25,,,,,,,,,,,,,15.3129,1052.484,2.15,15.7554,957.098,1.95,16.5066,1545.835,3.15,,,,,,,,,,17.391,5817.187,11.87,17.8609,472.971,0.97,17.9706,1089.71,2.22,18.2326,940.527,1.92,18.4354,889.506,1.82,,,,,,,18.9822,334.51,0.68,19.5974,225.773,0.46,19.8725,146.418,0.3,,,,,,,20.4307,252.938,0.52,20.6971,6064.9,12.38,20.8058,182.796,0.37,21.1464,113.217,0.23,21.3558,1253.213,2.56,,,,,,,,,,,,,21.9644,1586.499,3.24,22.3265,222.983,0.46,22.7823,379.714,0.77,,,,23.1709,201.922,0.41,23.2811,66.741,0.14,23.4651,241.899,0.49,,,,,,,23.7662,489.414,1,,,,23.853,125.279,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,,,,3.0117,2737.233,15.03,4.2309,137.376,0.75,,,,,,,,,,,,,11.6014,425.832,2.34,,,,,,,,,,13.2338,135.67,0.75,,,,,,,,,,,,,,,,15.2635,266.962,1.47,,,,16.4966,1214.072,6.67,,,,,,,,,,,,,,,,17.9379,875.124,4.81,18.1808,131.306,0.72,18.3963,302.578,1.66,,,,,,,,,,19.5803,95.315,0.52,,,,,,,,,,20.4182,791.96,4.35,20.6277,2081.204,11.43,20.932,330.626,1.82,21.1357,72.471,0.4,21.3493,940.644,5.17,,,,21.5517,159.266,0.87,,,,,,,21.9767,142.741,0.78,,,,,,,,,,,,,23.3211,132.551,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.1152,105.365,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,,,,3.0179,6420.564,12.41,4.3821,124.224,0.24,,,,,,,7.2812,127.794,0.25,,,,11.6181,839.952,1.62,,,,,,,,,,13.2471,421.248,0.81,13.7059,103.604,0.2,,,,,,,14.9197,116.438,0.23,,,,15.3566,2010.95,3.89,15.7512,478.951,0.93,16.5479,3584.148,6.93,16.683,177.048,0.34,,,,,,,17.3941,4989.049,9.64,,,,17.9811,1256.904,2.43,18.1535,969.07,1.87,18.4782,2039.213,3.94,18.6084,131.601,0.25,,,,,,,19.5046,454.988,0.88,19.8858,328.098,0.63,,,,,,,20.4299,341.13,0.66,20.6879,4978.763,9.62,,,,21.1007,683.376,1.32,21.2876,287.455,0.56,21.4171,4362.849,8.43,,,,21.5985,324.554,0.63,,,,21.9065,212.858,0.41,,,,,,,23.004,67.25,0.13,23.1672,167.322,0.32,23.2816,70.38,0.14,23.4666,163.3,0.32,,,,,,,23.7648,327.464,0.63,,,,,,,,,,,,,,,,,,,25.1205,80.692,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,,,,3.0178,629.702,16.05,,,,,,,,,,,,,,,,11.6007,125.054,3.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.4682,317.734,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.5661,528.303,13.47,20.9157,134.465,3.43,,,,21.3295,526.92,13.43,,,,,,,,,,,,,21.8946,193.43,4.93,,,,,,,,,,,,,23.348,298.019,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.9789,88.819,2.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,,,,3.0188,4194.44,12.13,4.2386,196.533,0.57,,,,,,,,,,,,,11.6051,387.158,1.12,,,,,,,,,,13.2362,220.184,0.64,,,,,,,,,,,,,,,,15.346,2137.651,6.18,,,,16.5207,2157.467,6.24,,,,,,,,,,,,,,,,17.9285,590.183,1.71,18.1943,400.721,1.16,18.4163,763.551,2.21,,,,,,,,,,19.5836,141.379,0.41,,,,,,,,,,20.4337,1117.307,3.23,20.6534,3923.778,11.35,20.9341,430.425,1.24,21.102,575.916,1.67,,,,21.4276,6984.852,20.2,,,,21.6121,304.532,0.88,,,,21.9818,174.704,0.51,22.3168,136.153,0.39,,,,22.9909,54.167,0.16,23.1521,70.854,0.2,23.3209,146.674,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.1125,99.5,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,,,,3.0159,2113.387,9.02,4.2371,176.067,0.75,,,,,,,,,,,,,,,,,,,,,,,,,13.2384,129.507,0.55,,,,,,,,,,,,,,,,15.268,236.273,1.01,15.9181,244.088,1.04,16.523,2361.011,10.08,,,,,,,,,,,,,,,,17.9245,503.035,2.15,18.1908,303.682,1.3,,,,18.5864,97.367,0.42,,,,,,,19.5925,182.12,0.78,19.8631,177.813,0.76,,,,,,,20.4592,1592.583,6.8,20.5685,1153.313,4.92,20.9441,390.289,1.67,21.1476,77.968,0.33,21.2871,316.944,1.35,,,,21.5682,434.962,1.86,,,,,,,,,,,,,,,,,,,,,,23.3164,83.337,0.36,,,,,,,,,,23.7553,93.993,0.4,,,,,,,,,,,,,,,,,,,25.1226,474.106,2.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,,,,3.0148,12897.905,19.39,4.2342,159.96,0.24,,,,5.0295,231.662,0.35,,,,,,,11.612,852.997,1.28,,,,,,,12.6522,150.968,0.23,13.2374,244.547,0.37,13.7048,212.369,0.32,,,,,,,,,,,,,15.3491,1904.499,2.86,15.7647,1189.132,1.79,16.5475,510.652,0.77,16.7336,251.548,0.38,,,,,,,17.4626,12778.09,19.21,,,,18.008,1352.964,2.03,18.1811,1628.808,2.45,18.4528,943.448,1.42,,,,,,,,,,19.5009,680.4,1.02,,,,,,,,,,20.436,536.482,0.81,20.6921,5400.92,8.12,,,,21.2599,470.647,0.71,21.3637,952.102,1.43,,,,21.5889,82.957,0.12,,,,,,,21.9325,437.25,0.66,22.3227,126.874,0.19,,,,23.0001,113.413,0.17,23.1702,262.815,0.4,23.2844,108.667,0.16,23.4651,207.771,0.31,,,,,,,23.7377,167.727,0.25,,,,23.8549,128.489,0.19,,,,,,,,,,,,,25.1178,155.704,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
